task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1000,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,19,,,could you please pick up the black bowl thats positioned between the plate and the ramekin then place it on top of the plate,could you please pick up the black bowl thats positioned between the plate and the ramekin then place it on top of the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_19_view_0_0_100_0_0_initstate_0
1001,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,20,,,can you place the black bowl on the plate for me its currently between a plate and a ramekin,can you place the black bowl on the plate for me its currently between a plate and a ramekin,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_20_view_0_0_100_0_0_initstate_0
1002,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,21,,,lift the dark bowl situated between the dish and the ramekin and position it on the plate,lift the dark bowl situated between the dish and the ramekin and position it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_21_view_0_0_100_0_0_initstate_0
1003,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,22,,,the black bowl needs relocation please pick it up from between the plate and ramekin and put it on the plate,the black bowl needs relocation please pick it up from between the plate and ramekin and put it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_22_view_0_0_100_0_0_initstate_0
1004,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,23,,,lift the darkhued dish situated between the flat dish and the small baking dish then set it atop the flat dish,lift the darkhued dish situated between the flat dish and the small baking dish then set it atop the flat dish,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_23_view_0_0_100_0_0_initstate_0
1005,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,24,,,for better table organization would you pick up the black bowl between the plate and ramekin and move it to the plate,for better table organization would you pick up the black bowl between the plate and ramekin and move it to the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_24_view_0_0_100_0_0_initstate_0
1006,Language Instructions,4,1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,25,,,pick up the darkcolored concave dish located between the flat dish for serving food and the small round baking dish and place it on the flat dish for serving food,pick up the darkcolored concave dish located between the flat dish for serving food and the small round baking dish and place it on the flat dish for serving food,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_25_view_0_0_100_0_0_initstate_0
1007,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,26,,,could you put the black bowl thats between the plate and the ramekin onto the plate,could you put the black bowl thats between the plate and the ramekin onto the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_26_view_0_0_100_0_0_initstate_0
1008,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,27,,,before our guests arrive please pick up the black bowl between the plate and ramekin and place it on the plate,before our guests arrive please pick up the black bowl between the plate and ramekin and place it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_27_view_0_0_100_0_0_initstate_0
1009,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,28,,,could you move the black bowl thats between the plate and the ramekin onto the plate,could you move the black bowl thats between the plate and the ramekin onto the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_28_view_0_0_100_0_0_initstate_0
1010,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,30,,,for our dining setup id appreciate if you could pick up the black bowl between the plate and ramekin and move it to the plate,for our dining setup id appreciate if you could pick up the black bowl between the plate and ramekin and move it to the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_30_view_0_0_100_0_0_initstate_0
1011,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,31,,,grasp the dark bowl situated between the dish and the ramekin then set it atop the plate,grasp the dark bowl situated between the dish and the ramekin then set it atop the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_31_view_0_0_100_0_0_initstate_0
1012,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,32,,,could you move the black bowl thats between the plate and the ramekin onto the plate for me,could you move the black bowl thats between the plate and the ramekin onto the plate for me,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_32_view_0_0_100_0_0_initstate_0
1013,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,33,,,pick up the darkcolored curved dish located between the flat dish used for main courses and the small glazed dish typically used for baking and serving and place it on the flat dish used for main courses,pick up the darkcolored curved dish located between the flat dish used for main courses and the small glazed dish typically used for baking and serving and place it on the flat dish used for main courses,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_33_view_0_0_100_0_0_initstate_0
1014,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,34,,,remember how we organized the table now pick up the black bowl between the plate and ramekin and put it on the plate,remember how we organized the table now pick up the black bowl between the plate and ramekin and put it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_34_view_0_0_100_0_0_initstate_0
1015,Language Instructions,4,1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,36,,,could you place the black bowl thats between the plate and the ramekin right on the plate for me,could you place the black bowl thats between the plate and the ramekin right on the plate for me,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_36_view_0_0_100_0_0_initstate_0
1016,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,37,,,lift the dark colored dish situated between the flat dish used for main courses and the small dish often used for baking desserts then set it atop the flat dish used for main courses,lift the dark colored dish situated between the flat dish used for main courses and the small dish often used for baking desserts then set it atop the flat dish used for main courses,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_37_view_0_0_100_0_0_initstate_0
1017,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,38,,,lets adjust the table arrangement pick up the black bowl located between the plate and ramekin and put it on the plate,lets adjust the table arrangement pick up the black bowl located between the plate and ramekin and put it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_38_view_0_0_100_0_0_initstate_0
1018,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,39,,,lift the darkcolored rounded vessel situated between the flat dish and the small ceramic baking dish and position it atop the flat dish,lift the darkcolored rounded vessel situated between the flat dish and the small ceramic baking dish and position it atop the flat dish,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_39_view_0_0_100_0_0_initstate_0
1019,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,40,,,pick up the darkcolored rounded container between the flat dish for meals and the small dish used typically for baking and place it on the flat dish for meals,pick up the darkcolored rounded container between the flat dish for meals and the small dish used typically for baking and place it on the flat dish for meals,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_40_view_0_0_100_0_0_initstate_0
1020,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,41,,,lift the darkcolored spherical vessel located midway between the flat dish and the small ceramic baking dish then position it atop the flat dish,lift the darkcolored spherical vessel located midway between the flat dish and the small ceramic baking dish then position it atop the flat dish,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_41_view_0_0_100_0_0_initstate_0
1021,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,42,,,pick up the darkcolored rounded dish situated between the flatbased dish for main meals and the small dish typically used for serving sauces then place it onto the flatbased dish for main meals,pick up the darkcolored rounded dish situated between the flatbased dish for main meals and the small dish typically used for serving sauces then place it onto the flatbased dish for main meals,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_42_view_0_0_100_0_0_initstate_0
1022,Language Instructions,1,4,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,43,,,the black bowl between the plate and ramekin needs to be moved please place it on the plate when you have a moment,the black bowl between the plate and ramekin needs to be moved please place it on the plate when you have a moment,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_43_view_0_0_100_0_0_initstate_0
1023,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,44,,,could you place the black bowl onto the plate for me its the one sitting between another plate and a ramekin,could you place the black bowl onto the plate for me its the one sitting between another plate and a ramekin,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_44_view_0_0_100_0_0_initstate_0
1024,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,45,,,grasp the black bowl located between the plate and the ramekin and set it on the plate,grasp the black bowl located between the plate and the ramekin and set it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_45_view_0_0_100_0_0_initstate_0
1025,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,46,,,lift the black dish positioned between the plate and the ramekin and set it on the plate,lift the black dish positioned between the plate and the ramekin and set it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_46_view_0_0_100_0_0_initstate_0
1026,Language Instructions,4,1,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,47,,,lift the darkcolored vessel located between the flat dish used for main courses and the small dish often used for baking desserts then set it upon the flat dish used for main courses,lift the darkcolored vessel located between the flat dish used for main courses and the small dish often used for baking desserts then set it upon the flat dish used for main courses,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_47_view_0_0_100_0_0_initstate_0
1027,Language Instructions,3,2,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,48,,,for our dinner setup i need you to pick up the black bowl between the plate and ramekin and place it on the plate,for our dinner setup i need you to pick up the black bowl between the plate and ramekin and place it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_48_view_0_0_100_0_0_initstate_0
1028,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,49,,,for proper table arrangement pick up the black bowl positioned between the plate and ramekin and set it on the plate,for proper table arrangement pick up the black bowl positioned between the plate and ramekin and set it on the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_49_view_0_0_100_0_0_initstate_0
1029,Language Instructions,2,3,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,50,,,before we start cooking could you pick up the black bowl between the plate and ramekin and transfer it to the plate,before we start cooking could you pick up the black bowl between the plate and ramekin and transfer it to the plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_language_50_view_0_0_100_0_0_initstate_0
1030,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,1,,,pick up the darkcolored concave container near the small glazed baking dish and place it on the flat dish used for serving food,pick up the darkcolored concave container near the small glazed baking dish and place it on the flat dish used for serving food,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_1_view_0_0_100_0_0_initstate_0
1031,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,2,,,could you put the black bowl thats next to the ramekin on the plate thanks,could you put the black bowl thats next to the ramekin on the plate thanks,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_2_view_0_0_100_0_0_initstate_0
1032,Language Instructions,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,3,,,could you put the black bowl thats next to the ramekin on the plate,could you put the black bowl thats next to the ramekin on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_3_view_0_0_100_0_0_initstate_0
1033,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,5,,,for proper meal presentation take the black bowl next to the ramekin and arrange it on the plate,for proper meal presentation take the black bowl next to the ramekin and arrange it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_5_view_0_0_100_0_0_initstate_0
1034,Language Instructions,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,6,,,please pick up the black bowl beside the ramekin and transfer it onto the plate its for our dinner setup,please pick up the black bowl beside the ramekin and transfer it onto the plate its for our dinner setup,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_6_view_0_0_100_0_0_initstate_0
1035,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,7,,,grasp the darkhued rounded food container situated adjacent to the small baking dish and set it down on the flat dish for serving meals,grasp the darkhued rounded food container situated adjacent to the small baking dish and set it down on the flat dish for serving meals,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_7_view_0_0_100_0_0_initstate_0
1036,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,8,,,could you put the black bowl thats beside the ramekin onto the plate for me,could you put the black bowl thats beside the ramekin onto the plate for me,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_8_view_0_0_100_0_0_initstate_0
1037,Language Instructions,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,10,,,attention please pick up the black bowl positioned next to the ramekin and place it onto the plate,attention please pick up the black bowl positioned next to the ramekin and place it onto the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_10_view_0_0_100_0_0_initstate_0
1038,Language Instructions,5,0,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,14,,,id appreciate if you could pick up the black bowl adjacent to the ramekin and move it onto the plate,id appreciate if you could pick up the black bowl adjacent to the ramekin and move it onto the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_14_view_0_0_100_0_0_initstate_0
1039,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,15,,,could you put the black bowl thats beside the ramekin onto the plate,could you put the black bowl thats beside the ramekin onto the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_15_view_0_0_100_0_0_initstate_0
1040,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,16,,,grasp the darkcolored container located beside the small baking dish and set it down onto the flat dish designed for main courses,grasp the darkcolored container located beside the small baking dish and set it down onto the flat dish designed for main courses,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_16_view_0_0_100_0_0_initstate_0
1041,Language Instructions,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,18,,,could you put the black bowl thats next to the ramekin on the plate,could you put the black bowl thats next to the ramekin on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_18_view_0_0_100_0_0_initstate_0
1042,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,20,,,grab the dark bowl beside the ramekin and set it on the dish,grab the dark bowl beside the ramekin and set it on the dish,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_20_view_0_0_100_0_0_initstate_0
1043,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,21,,,pick up the darkhued vessel situated adjacent to the small rounded cooking dish and place it on the flat dish used for serving meals,pick up the darkhued vessel situated adjacent to the small rounded cooking dish and place it on the flat dish used for serving meals,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_21_view_0_0_100_0_0_initstate_0
1044,Language Instructions,5,0,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,24,,,the recipe calls for the black bowl please retrieve it from next to the ramekin and position it on the plate,the recipe calls for the black bowl please retrieve it from next to the ramekin and position it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_24_view_0_0_100_0_0_initstate_0
1045,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,25,,,pick up the darkcolored dish located adjacent to the small baking dish and position it on the flat serving item,pick up the darkcolored dish located adjacent to the small baking dish and position it on the flat serving item,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_25_view_0_0_100_0_0_initstate_0
1046,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,26,,,in our kitchen organization please transfer the black bowl from its spot near the ramekin to the plate,in our kitchen organization please transfer the black bowl from its spot near the ramekin to the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_26_view_0_0_100_0_0_initstate_0
1047,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,27,,,select the darkhued round container adjacent to the small baking dish and position it atop the flat dish for serving food,select the darkhued round container adjacent to the small baking dish and position it atop the flat dish for serving food,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_27_view_0_0_100_0_0_initstate_0
1048,Language Instructions,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,28,,,lift the darkcolored dish located beside the small baking dish and position it on the flat dish used for serving food,lift the darkcolored dish located beside the small baking dish and position it on the flat dish used for serving food,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_28_view_0_0_100_0_0_initstate_0
1049,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,29,,,collect the darkcolored bowl adjacent to the ramekin and position it on the dish,collect the darkcolored bowl adjacent to the ramekin and position it on the dish,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_29_view_0_0_100_0_0_initstate_0
1050,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,30,,,as part of todays cooking prep please collect the black bowl near the ramekin and put it on the plate,as part of todays cooking prep please collect the black bowl near the ramekin and put it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_30_view_0_0_100_0_0_initstate_0
1051,Language Instructions,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,32,,,for our baking project pick up the black bowl near the ramekin and position it on the plate,for our baking project pick up the black bowl near the ramekin and position it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_32_view_0_0_100_0_0_initstate_0
1052,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,34,,,lift the black bowl beside the ramekin and set it on the plate,lift the black bowl beside the ramekin and set it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_34_view_0_0_100_0_0_initstate_0
1053,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,36,,,before we start cooking could you move the black bowl its next to the ramekin place it on the plate,before we start cooking could you move the black bowl its next to the ramekin place it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_36_view_0_0_100_0_0_initstate_0
1054,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,40,,,lift the black dish adjacent to the ramekin and set it upon the platter,lift the black dish adjacent to the ramekin and set it upon the platter,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_40_view_0_0_100_0_0_initstate_0
1055,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,41,,,grab the darkcolored dish adjacent to the small ceramic dish and set it upon the flat dish used for serving food,grab the darkcolored dish adjacent to the small ceramic dish and set it upon the flat dish used for serving food,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_41_view_0_0_100_0_0_initstate_0
1056,Language Instructions,5,0,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,44,,,pick up the darkhued rounded container beside the small baking dish and position it on the flat dish used for meals,pick up the darkhued rounded container beside the small baking dish and position it on the flat dish used for meals,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_44_view_0_0_100_0_0_initstate_0
1057,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,45,,,could you put the black bowl thats next to the ramekin onto the plate,could you put the black bowl thats next to the ramekin onto the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_45_view_0_0_100_0_0_initstate_0
1058,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,46,,,could you assist with this task pick up the black bowl thats next to the ramekin and put it on the plate,could you assist with this task pick up the black bowl thats next to the ramekin and put it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_46_view_0_0_100_0_0_initstate_0
1059,Language Instructions,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,47,,,pick up the darkcolored dish located adjacent to the small baking dish and position it atop the flat dinnerware item,pick up the darkcolored dish located adjacent to the small baking dish and position it atop the flat dinnerware item,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_47_view_0_0_100_0_0_initstate_0
1060,Language Instructions,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,49,,,could you make sure the black bowl thats next to the ramekin is on the plate,could you make sure the black bowl thats next to the ramekin is on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_49_view_0_0_100_0_0_initstate_0
1061,Language Instructions,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,50,,,lift the darkhued mixing container adjacent to the small baking dish and set it atop the dish used for serving meals,lift the darkhued mixing container adjacent to the small baking dish and set it atop the dish used for serving meals,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_language_50_view_0_0_100_0_0_initstate_0
1062,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,1,,,retrieve the darkhued concave container from the middle of the flat surface for meals and set it atop the flat dish,retrieve the darkhued concave container from the middle of the flat surface for meals and set it atop the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_1_view_0_0_100_0_0_initstate_0
1063,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,4,,,lift the darkcolored concave vessel situated in the middle of the dining surface and set it on the flat circular dish,lift the darkcolored concave vessel situated in the middle of the dining surface and set it on the flat circular dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_4_view_0_0_100_0_0_initstate_0
1064,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,6,,,please pick up the black bowl from the table center and place it on the plate its for tonights special dinner,please pick up the black bowl from the table center and place it on the plate its for tonights special dinner,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_6_view_0_0_100_0_0_initstate_0
1065,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,7,,,pick up the darkcolored food container from the middle of the surface used for meals and place it on the flat dish,pick up the darkcolored food container from the middle of the surface used for meals and place it on the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_7_view_0_0_100_0_0_initstate_0
1066,Language Instructions,4,1,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,8,,,lift the black bowl from the middle of the table and set it on the plate,lift the black bowl from the middle of the table and set it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_8_view_0_0_100_0_0_initstate_0
1067,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,10,,,pick up the black bowl from table center and place it on the plate this is the first step in our meal preparation,pick up the black bowl from table center and place it on the plate this is the first step in our meal preparation,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_10_view_0_0_100_0_0_initstate_0
1068,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,11,,,retrieve the darkhued mixing vessel from the middle of the dining surface and position it atop the dish,retrieve the darkhued mixing vessel from the middle of the dining surface and position it atop the dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_11_view_0_0_100_0_0_initstate_0
1069,Language Instructions,4,1,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,12,,,could you move the black bowl from the center of the table to the plate,could you move the black bowl from the center of the table to the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_12_view_0_0_100_0_0_initstate_0
